SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
f9691c1790444c248fdb,111,504,2026-08-24,2026-08-24,1602.81,1602.81,1602.81,,,2026-09-11 22:29:06
fa3cfd8152214cc2bcc8,111,504,2026-08-25,2026-08-25,553.8,553.8,553.8,,,2026-09-11 22:29:06
ea261aa8eb6b42f7b94e,114,504,2026-08-26,2026-08-26,1648.2,1648.2,1648.2,,,2026-09-11 22:29:06
e52cc8cb02bf42e38764,103,504,2026-08-27,2026-08-27,236.14,236.14,236.14,,,2026-09-11 22:29:06
dc098311cb3e478eb3c6,114,504,2026-08-28,2026-08-28,69.17,69.17,69.17,,,2026-09-11 22:29:06
312c7a08e484448f887e,111,504,2026-08-29,2026-08-29,1383.77,1383.77,1383.77,,,2026-09-11 22:29:06
4ba6212ccc664f56bc30,119,504,2026-08-30,2026-08-30,2142.15,2142.15,2142.15,,,2026-09-11 22:29:06
c6e3588b4e414f8f8f53,119,504,2026-08-31,2026-08-31,661.22,661.22,661.22,,,2026-09-11 22:29:06
99c457f463e34e36b7cb,101,504,2026-09-01,2026-09-01,1205.96,1205.96,1205.96,,,2026-09-11 22:29:06
aaed847654664d7682c2,107,504,2026-09-02,2026-09-02,1996.79,1996.79,1996.79,,,2026-09-11 22:29:06
ebaef68495da466e861d,111,504,2026-09-03,2026-09-03,411.67,411.67,411.67,,,2026-09-11 22:29:06
4936c646d7d244ebad45,110,504,2026-09-04,2026-09-04,1354.09,1354.09,1354.09,,,2026-09-11 22:29:06
078de35752b84b4f8621,108,504,2026-09-05,2026-09-05,1719.38,1719.38,1719.38,,,2026-09-11 22:29:06
adc556644cd7448db1f5,109,504,2026-09-06,2026-09-06,844.17,844.17,844.17,,,2026-09-11 22:29:06
64fe4d9c004f46dc808e,108,504,2026-09-07,2026-09-07,3523.67,3523.67,3523.67,,,2026-09-11 22:29:06
f56fe0386c4243a6801d,119,504,2026-09-08,2026-09-08,1525.78,1525.78,1525.78,,,2026-09-11 22:29:06
cbb3ea7ca60b4beba19d,115,504,2026-09-09,2026-09-09,127.26,127.26,127.26,,,2026-09-11 22:29:06
73650e55ed5d4b4a821b,118,504,2026-08-11,2026-08-11,162.09,162.09,162.09,,,2026-09-11 22:29:06
b9306e19c7fe4f3bb614,116,504,2026-08-12,2026-08-12,1679.75,1679.75,1679.75,,,2026-09-11 22:29:06
316c5be0ddc040aa9eaf,107,504,2026-08-13,2026-08-13,522.88,522.88,522.88,,,2026-09-11 22:29:06
855bcf16b2224b1586ef,108,504,2026-08-14,2026-08-14,2389.33,2389.33,2389.33,,,2026-09-11 22:29:06
43ed06ae02dc4a06be54,111,504,2026-08-15,2026-08-15,716.26,716.26,716.26,,,2026-09-11 22:29:06
edab044ab60945f58ce9,103,504,2026-08-16,2026-08-16,2467.36,2467.36,2467.36,,,2026-09-11 22:29:06
77c91e208c844909a80c,119,504,2026-08-17,2026-08-17,289.77,289.77,289.77,,,2026-09-11 22:29:06
5b7f64a2a32d4a29b6bb,118,504,2026-08-18,2026-08-18,605.19,605.19,605.19,,,2026-09-11 22:29:06
23d7dcf92bdb4040b78b,110,504,2026-08-19,2026-08-19,852.03,852.03,852.03,,,2026-09-11 22:29:06
8d31baef82cd41e39630,104,504,2026-08-20,2026-08-20,1710.1,1710.1,1710.1,,,2026-09-11 22:29:06
154da0bc2792412ca5aa,115,504,2026-08-21,2026-08-21,543.69,543.69,543.69,,,2026-09-11 22:29:06
2bdff2c2622e4e3182bd,102,504,2026-08-22,2026-08-22,580.54,580.54,580.54,,,2026-09-11 22:29:06
e079aed811544b6ab5da,108,504,2026-08-23,2026-08-23,1349.39,1349.39,1349.39,,,2026-09-11 22:29:06
21a517c953344cf5b107,106,504,2026-08-24,2026-08-24,770.83,770.83,770.83,,,2026-09-11 22:29:06
dddc9650b34244a1a606,108,504,2026-08-25,2026-08-25,3168,3168,3168,,,2026-09-11 22:29:06
b2355ace6bb6428f8ff9,115,504,2026-08-26,2026-08-26,617.84,617.84,617.84,,,2026-09-11 22:29:06
c0eb4abd443f42abb426,104,504,2026-08-27,2026-08-27,141.7,141.7,141.7,,,2026-09-11 22:29:06
1f38d602b4534fb1b507,110,504,2026-08-28,2026-08-28,2414.34,2414.34,2414.34,,,2026-09-11 22:29:06
048b0182722642d5aa1a,103,504,2026-08-29,2026-08-29,2471.74,2471.74,2471.74,,,2026-09-11 22:29:06
729d6ad1df5c4f6d9658,107,504,2026-08-30,2026-08-30,1700.75,1700.75,1700.75,,,2026-09-11 22:29:06
20ffa94c24bd462e835c,103,504,2026-08-31,2026-08-31,1614.84,1614.84,1614.84,,,2026-09-11 22:29:06
93529330461d45c099fb,119,504,2026-09-01,2026-09-01,963.58,963.58,963.58,,,2026-09-11 22:29:06
66174e61b7074b87a5aa,110,504,2026-09-02,2026-09-02,2602.58,2602.58,2602.58,,,2026-09-11 22:29:06
e57ea92a023144338856,111,504,2026-09-03,2026-09-03,3356.99,3356.99,3356.99,,,2026-09-11 22:29:06
eeee59551dfb46049cdf,101,504,2026-09-04,2026-09-04,218.79,218.79,218.79,,,2026-09-11 22:29:06
02e2957fd12b42c7b3d5,111,504,2026-09-05,2026-09-05,225.32,225.32,225.32,,,2026-09-11 22:29:06
28743aa5c5f94312b3be,105,504,2026-09-06,2026-09-06,965.71,965.71,965.71,,,2026-09-11 22:29:06
74c7303824d3486c8406,115,504,2026-09-07,2026-09-07,1219.36,1219.36,1219.36,,,2026-09-11 22:29:06
9adbd6a1d87243de8ca8,113,504,2026-09-08,2026-09-08,993.14,993.14,993.14,,,2026-09-11 22:29:06
04b9f71a43794ad58325,116,504,2026-09-09,2026-09-09,114.89,114.89,114.89,,,2026-09-11 22:29:06
77535ea6a98b4e4683e9,108,504,2026-08-11,2026-08-11,343.69,343.69,343.69,,,2026-09-11 22:29:06
8f999c7fda324caab0c4,113,504,2026-08-12,2026-08-12,173.31,173.31,173.31,,,2026-09-11 22:29:06
a687c7192fe24e37a771,101,504,2026-08-13,2026-08-13,870.65,870.65,870.65,,,2026-09-11 22:29:06
b632ec8602714188a1b3,109,504,2026-08-14,2026-08-14,2970.73,2970.73,2970.73,,,2026-09-11 22:29:06
9aeded98277342758314,113,504,2026-08-15,2026-08-15,252.81,252.81,252.81,,,2026-09-11 22:29:06
3018152a787e47b2b05c,114,504,2026-08-16,2026-08-16,230.26,230.26,230.26,,,2026-09-11 22:29:06
0bb6993dfc84463fa1a8,101,504,2026-08-17,2026-08-17,901.41,901.41,901.41,,,2026-09-11 22:29:06
7b34835a3acf4f50a343,102,504,2026-08-18,2026-08-18,162.63,162.63,162.63,,,2026-09-11 22:29:06
8ff61d4d6caa4214a0ac,112,504,2026-08-19,2026-08-19,500.47,500.47,500.47,,,2026-09-11 22:29:06
e52c4642527142e6a4cb,115,504,2026-08-20,2026-08-20,4324.32,4324.32,4324.32,,,2026-09-11 22:29:06
f74f369d3fce4a8ca4bc,114,504,2026-08-21,2026-08-21,778.62,778.62,778.62,,,2026-09-11 22:29:06
4f461aa5c0024a59a8f0,109,504,2026-08-22,2026-08-22,259.45,259.45,259.45,,,2026-09-11 22:29:06
5ba4a0f26d464c73bb0b,118,504,2026-08-23,2026-08-23,2765.43,2765.43,2765.43,,,2026-09-11 22:29:06
26032093ed8347539a76,110,504,2026-08-24,2026-08-24,3006.87,3006.87,3006.87,,,2026-09-11 22:29:06
87ab91a466a54fa8a460,112,504,2026-08-25,2026-08-25,2442.2,2442.2,2442.2,,,2026-09-11 22:29:06
c0891416d344456bbd84,111,504,2026-08-26,2026-08-26,455.06,455.06,455.06,,,2026-09-11 22:29:06
72b8eba918e44d23ba13,112,504,2026-08-27,2026-08-27,3730.99,3730.99,3730.99,,,2026-09-11 22:29:06
5ebb4e8ebc634f73b1a0,101,504,2026-08-28,2026-08-28,2086.51,2086.51,2086.51,,,2026-09-11 22:29:06
2664a9a74fea484abb7d,103,504,2026-08-29,2026-08-29,651.39,651.39,651.39,,,2026-09-11 22:29:06
4a744f6e249e4c95a27b,107,504,2026-08-30,2026-08-30,2732.59,2732.59,2732.59,,,2026-09-11 22:29:06
ca17820d1eb54d4c900f,118,504,2026-08-31,2026-08-31,825.71,825.71,825.71,,,2026-09-11 22:29:06
4f565ce84a324f22b155,112,504,2026-09-01,2026-09-01,260.49,260.49,260.49,,,2026-09-11 22:29:06
ca580d86cffd471b8092,108,504,2026-09-02,2026-09-02,621.56,621.56,621.56,,,2026-09-11 22:29:06
4c01fac478814509b51e,110,504,2026-09-03,2026-09-03,811.53,811.53,811.53,,,2026-09-11 22:29:06
bd8ec4cf3b1d44bb9da5,117,504,2026-09-04,2026-09-04,144.12,144.12,144.12,,,2026-09-11 22:29:06
272b89f8e51f46639db0,101,504,2026-09-05,2026-09-05,5812.36,5812.36,5812.36,,,2026-09-11 22:29:06
6110a6fd6d7c495283e3,110,504,2026-09-06,2026-09-06,723.26,723.26,723.26,,,2026-09-11 22:29:06
bd7291c8e66e4b948810,120,504,2026-09-07,2026-09-07,982.99,982.99,982.99,,,2026-09-11 22:29:06
47421cc7821d4cf4abfe,106,504,2026-09-08,2026-09-08,2023.78,2023.78,2023.78,,,2026-09-11 22:29:06
eb9a04a4e40047ddb235,117,504,2026-09-09,2026-09-09,1917.12,1917.12,1917.12,,,2026-09-11 22:29:06
61eb80826e2d40508b5a,103,504,2026-08-11,2026-08-11,388.26,388.26,388.26,,,2026-09-11 22:29:06
6c4b0ed844704845b3da,102,504,2026-08-12,2026-08-12,90.68,90.68,90.68,,,2026-09-11 22:29:06
79a0ab6afa6f4233a255,111,504,2026-08-13,2026-08-13,1887.89,1887.89,1887.89,,,2026-09-11 22:29:06
c1db352e724f47c3a425,112,504,2026-08-14,2026-08-14,2162.46,2162.46,2162.46,,,2026-09-11 22:29:06
55d1977425fe40c28b32,120,504,2026-08-15,2026-08-15,1667,1667,1667,,,2026-09-11 22:29:06
ae5deef86e9b497f8412,115,504,2026-08-16,2026-08-16,598.24,598.24,598.24,,,2026-09-11 22:29:06
b1291dfc3bec41a0a864,119,504,2026-08-17,2026-08-17,2569.43,2569.43,2569.43,,,2026-09-11 22:29:06
358757324de6445ca376,120,504,2026-08-18,2026-08-18,3468.5,3468.5,3468.5,,,2026-09-11 22:29:06
7f0be6e2b9094a669bcc,111,504,2026-08-19,2026-08-19,5823.04,5823.04,5823.04,,,2026-09-11 22:29:06
55e9c02aa01546bd94e5,109,504,2026-08-20,2026-08-20,2804.68,2804.68,2804.68,,,2026-09-11 22:29:06
23d78eb574254e3798a3,120,504,2026-08-21,2026-08-21,4378.96,4378.96,4378.96,,,2026-09-11 22:29:06
6909eefea4ca45af998e,107,504,2026-08-22,2026-08-22,2799.55,2799.55,2799.55,,,2026-09-11 22:29:06
6fab6686739347579039,105,504,2026-08-23,2026-08-23,3453.76,3453.76,3453.76,,,2026-09-11 22:29:06
4f6a66a6837244d88fdb,109,504,2026-08-24,2026-08-24,4368.84,4368.84,4368.84,,,2026-09-11 22:29:06
c47d640ee772401196e8,113,504,2026-08-25,2026-08-25,709.62,709.62,709.62,,,2026-09-11 22:29:06
552bef5f102e4758b963,114,504,2026-08-26,2026-08-26,3397.55,3397.55,3397.55,,,2026-09-11 22:29:06
f7f3d56c5ed54368ad6b,104,504,2026-08-27,2026-08-27,768.8,768.8,768.8,,,2026-09-11 22:29:06
8f52172cd9b94eb4a49a,118,504,2026-08-28,2026-08-28,134.51,134.51,134.51,,,2026-09-11 22:29:06
970f06b92b1e40f79b5b,106,504,2026-08-29,2026-08-29,152.45,152.45,152.45,,,2026-09-11 22:29:06
1b519e802621468e86ef,103,504,2026-08-30,2026-08-30,4844.04,4844.04,4844.04,,,2026-09-11 22:29:06
979d816cfa4a4d63b9ab,115,504,2026-08-31,2026-08-31,323.94,323.94,323.94,,,2026-09-11 22:29:06
93c7c269cc074e0a97b0,101,504,2026-09-01,2026-09-01,184.47,184.47,184.47,,,2026-09-11 22:29:06
e8784e2b24f643758522,113,504,2026-09-02,2026-09-02,1310.95,1310.95,1310.95,,,2026-09-11 22:29:06
913ea343465c44bcbfe6,111,504,2026-09-03,2026-09-03,512.08,512.08,512.08,,,2026-09-11 22:29:06
e23dbf5d038e4ed6b459,116,504,2026-09-04,2026-09-04,1510.87,1510.87,1510.87,,,2026-09-11 22:29:06
edc669b80a50467fb394,117,504,2026-09-05,2026-09-05,584.63,584.63,584.63,,,2026-09-11 22:29:06
c083a0ecb995474880dc,119,504,2026-09-06,2026-09-06,5841.15,5841.15,5841.15,,,2026-09-11 22:29:06
a6aabae2a5d24d599d47,118,504,2026-09-07,2026-09-07,609.12,609.12,609.12,,,2026-09-11 22:29:06
5d5d5e6505fa46bbb9ba,107,504,2026-09-08,2026-09-08,5267.33,5267.33,5267.33,,,2026-09-11 22:29:06
b84e34a055d74f1baeea,101,504,2026-09-09,2026-09-09,3628.24,3628.24,3628.24,,,2026-09-11 22:29:06
3dc7f1fc6bbb4272bb23,119,504,2026-08-11,2026-08-11,568.9,568.9,568.9,,,2026-09-11 22:29:06
5163d4b4bed341e5997c,112,504,2026-08-12,2026-08-12,1085.36,1085.36,1085.36,,,2026-09-11 22:29:06
5afda196764848ed8d91,110,504,2026-08-13,2026-08-13,265.07,265.07,265.07,,,2026-09-11 22:29:06
9d2a7e9d2b0248be9d60,117,504,2026-08-14,2026-08-14,1518.46,1518.46,1518.46,,,2026-09-11 22:29:06
c33132a84fd64633b8c4,110,504,2026-08-15,2026-08-15,5769.66,5769.66,5769.66,,,2026-09-11 22:29:06
a9bc02040a3b4e73b053,107,504,2026-08-16,2026-08-16,2954,2954,2954,,,2026-09-11 22:29:06
842af2e00fc24ef6a7a0,120,504,2026-08-17,2026-08-17,1962.74,1962.74,1962.74,,,2026-09-11 22:29:06
9936840a7d3c48dbb9a9,119,504,2026-08-18,2026-08-18,977.59,977.59,977.59,,,2026-09-11 22:29:06
09006117f39e468abac2,112,504,2026-08-19,2026-08-19,603.15,603.15,603.15,,,2026-09-11 22:29:06
4943d3cd5e5843e1a859,118,504,2026-08-20,2026-08-20,407.08,407.08,407.08,,,2026-09-11 22:29:06
2dfcb566f00d4eaa8b3a,114,504,2026-08-21,2026-08-21,1152.03,1152.03,1152.03,,,2026-09-11 22:29:06
d6ba406c04a8402787f3,103,504,2026-08-22,2026-08-22,2094.88,2094.88,2094.88,,,2026-09-11 22:29:06
43cfef13433f43d1a498,106,504,2026-08-23,2026-08-23,2506.64,2506.64,2506.64,,,2026-09-11 22:29:06
81634b74862b4ef3882f,119,504,2026-08-24,2026-08-24,5.35,5.35,5.35,,,2026-09-11 22:29:06
e511de5cbb614b11a245,110,504,2026-08-25,2026-08-25,541.57,541.57,541.57,,,2026-09-11 22:29:06
902dcafb9da448dc99f7,119,504,2026-08-26,2026-08-26,427.46,427.46,427.46,,,2026-09-11 22:29:06
c1cd4ca0a1e8455bae75,114,504,2026-08-27,2026-08-27,354.15,354.15,354.15,,,2026-09-11 22:29:06
8375a40f31834454a806,112,504,2026-08-28,2026-08-28,247.46,247.46,247.46,,,2026-09-11 22:29:06
075ce402643440d3bf01,102,504,2026-08-29,2026-08-29,321.84,321.84,321.84,,,2026-09-11 22:29:06
3596bd9afdad46f8a4ae,120,504,2026-08-30,2026-08-30,930.42,930.42,930.42,,,2026-09-11 22:29:06
535bbc06eff54a92b57c,105,504,2026-08-31,2026-08-31,1912.79,1912.79,1912.79,,,2026-09-11 22:29:06
f66a1880f50547568dd8,114,504,2026-09-01,2026-09-01,1569.99,1569.99,1569.99,,,2026-09-11 22:29:06
3c6d60a74da640edaf55,103,504,2026-09-02,2026-09-02,92.88,92.88,92.88,,,2026-09-11 22:29:06
790ef6cbe20e44adb993,108,504,2026-09-03,2026-09-03,22.43,22.43,22.43,,,2026-09-11 22:29:06
c1d579b07d504cc68bd3,107,504,2026-09-04,2026-09-04,3355.61,3355.61,3355.61,,,2026-09-11 22:29:06
2622f2f0dedb43c49f11,114,504,2026-09-05,2026-09-05,1126.34,1126.34,1126.34,,,2026-09-11 22:29:06
59dca0cb7a5e4b8b851b,108,504,2026-09-06,2026-09-06,676.05,676.05,676.05,,,2026-09-11 22:29:06
a00d0424dc334c51858d,111,504,2026-09-07,2026-09-07,2209.95,2209.95,2209.95,,,2026-09-11 22:29:06
2754218c136c47ae874b,103,504,2026-09-08,2026-09-08,306.04,306.04,306.04,,,2026-09-11 22:29:06
248cb4850d3b4b7dadb4,103,504,2026-09-09,2026-09-09,1426.34,1426.34,1426.34,,,2026-09-11 22:29:06
456fd82953af4895844b,101,504,2026-08-11,2026-08-11,1673.78,1673.78,1673.78,,,2026-09-11 22:29:06
43dd57469e854361a69c,114,504,2026-08-12,2026-08-12,880.19,880.19,880.19,,,2026-09-11 22:29:06
919fe6eeaf4b4769a4aa,116,504,2026-08-13,2026-08-13,192.32,192.32,192.32,,,2026-09-11 22:29:06
be1685d5e42f4e2d97c8,120,504,2026-08-14,2026-08-14,3082.16,3082.16,3082.16,,,2026-09-11 22:29:06
360ac767378047f6a7a2,104,504,2026-08-15,2026-08-15,2540.46,2540.46,2540.46,,,2026-09-11 22:29:06
1c3bc2309d6847e794aa,118,504,2026-08-16,2026-08-16,3076.61,3076.61,3076.61,,,2026-09-11 22:29:06
8069ae9834104854bbee,119,504,2026-08-17,2026-08-17,4272.18,4272.18,4272.18,,,2026-09-11 22:29:06
25552cc584f04b4eb99d,112,504,2026-08-18,2026-08-18,552.96,552.96,552.96,,,2026-09-11 22:29:06
2cb8ea49846347588409,105,504,2026-08-19,2026-08-19,352.41,352.41,352.41,,,2026-09-11 22:29:06
3b02faafd1514611bcda,105,504,2026-08-20,2026-08-20,5383.82,5383.82,5383.82,,,2026-09-11 22:29:06
76ee81b0922f40a99cc5,111,504,2026-08-21,2026-08-21,6188.24,6188.24,6188.24,,,2026-09-11 22:29:06
7831b9dbbd464d1085cf,113,504,2026-08-22,2026-08-22,21.89,21.89,21.89,,,2026-09-11 22:29:06
8a42f81c83a149498bde,103,504,2026-08-23,2026-08-23,594.03,594.03,594.03,,,2026-09-11 22:29:06
0f034038bd7e40c28561,106,504,2026-08-24,2026-08-24,2252.18,2252.18,2252.18,,,2026-09-11 22:29:06
2c846ce80e94400c82cd,104,504,2026-08-25,2026-08-25,365.58,365.58,365.58,,,2026-09-11 22:29:06
061911b01b4c48cd90e6,111,504,2026-08-26,2026-08-26,5310.14,5310.14,5310.14,,,2026-09-11 22:29:06
ad17282dae7c42558a6c,101,504,2026-08-27,2026-08-27,3768.29,3768.29,3768.29,,,2026-09-11 22:29:06
f2599f3bee9f4fdc8263,118,504,2026-08-28,2026-08-28,3441.89,3441.89,3441.89,,,2026-09-11 22:29:06
f04cb78a091a4a3680f3,119,504,2026-08-29,2026-08-29,2118.79,2118.79,2118.79,,,2026-09-11 22:29:06
925336681cd9489390b6,120,504,2026-08-30,2026-08-30,885.86,885.86,885.86,,,2026-09-11 22:29:06
d7c4b334d2e345df9447,118,504,2026-08-31,2026-08-31,2115.05,2115.05,2115.05,,,2026-09-11 22:29:06
ceaaf83adc9a469d9f7d,112,504,2026-09-01,2026-09-01,694.39,694.39,694.39,,,2026-09-11 22:29:06
e9ba80a0727d4402ad77,107,504,2026-09-02,2026-09-02,2654.73,2654.73,2654.73,,,2026-09-11 22:29:06
999f9a3d5bae4da5904c,115,504,2026-09-03,2026-09-03,6629.52,6629.52,6629.52,,,2026-09-11 22:29:06
07061080321040eb9f6d,115,504,2026-09-04,2026-09-04,235.1,235.1,235.1,,,2026-09-11 22:29:06
97672d0db0d74de2b826,106,504,2026-09-05,2026-09-05,2381.41,2381.41,2381.41,,,2026-09-11 22:29:06
9a7a6cac2e084692aa81,118,504,2026-09-06,2026-09-06,339.13,339.13,339.13,,,2026-09-11 22:29:06
2a467d20537c43cc8d17,110,504,2026-09-07,2026-09-07,2109.11,2109.11,2109.11,,,2026-09-11 22:29:06
92054e8bd95a42d592e0,109,504,2026-09-08,2026-09-08,2554.9,2554.9,2554.9,,,2026-09-11 22:29:06
913040681fd34f12b24f,116,504,2026-09-09,2026-09-09,2226.03,2226.03,2226.03,,,2026-09-11 22:29:06
b9406772c97141a9a301,117,504,2026-08-11,2026-08-11,4552.37,4552.37,4552.37,,,2026-09-11 22:29:06
c97f7e3ce0e44b60bb34,112,504,2026-08-12,2026-08-12,463.11,463.11,463.11,,,2026-09-11 22:29:06
6672cb97befe49f08e18,106,504,2026-08-13,2026-08-13,2480.2,2480.2,2480.2,,,2026-09-11 22:29:06
48f4b7ba40664523943e,114,504,2026-08-14,2026-08-14,746.54,746.54,746.54,,,2026-09-11 22:29:06
9151e73e77b7489ca0ac,111,504,2026-08-15,2026-08-15,137.14,137.14,137.14,,,2026-09-11 22:29:06
8234da7cc0cd4579a328,116,504,2026-08-16,2026-08-16,297.98,297.98,297.98,,,2026-09-11 22:29:06
d61192e02b044fe894ae,108,504,2026-08-17,2026-08-17,2562.99,2562.99,2562.99,,,2026-09-11 22:29:06
b5f05c039b574a6a972e,107,504,2026-08-18,2026-08-18,3450.7,3450.7,3450.7,,,2026-09-11 22:29:06
9af89804726f49b0ae0e,104,504,2026-08-19,2026-08-19,3528.17,3528.17,3528.17,,,2026-09-11 22:29:06
bc675caa38a74ddd8045,117,504,2026-08-20,2026-08-20,3717.6,3717.6,3717.6,,,2026-09-11 22:29:06
d6c8db288d0148ad847f,119,504,2026-08-21,2026-08-21,3264.89,3264.89,3264.89,,,2026-09-11 22:29:06
3305cf19d5914a71b513,102,504,2026-08-22,2026-08-22,3602.28,3602.28,3602.28,,,2026-09-11 22:29:06
8726733cdb5e4ff1bcb5,114,504,2026-08-23,2026-08-23,5762.56,5762.56,5762.56,,,2026-09-11 22:29:06
be8d6dd1dfd24d85bf03,105,504,2026-08-24,2026-08-24,1442.68,1442.68,1442.68,,,2026-09-11 22:29:06
c429ba1d98104f2298aa,118,504,2026-08-25,2026-08-25,906.77,906.77,906.77,,,2026-09-11 22:29:06
0b82bc4618d744c8bdf6,107,504,2026-08-26,2026-08-26,31.57,31.57,31.57,,,2026-09-11 22:29:06
aa3d04cbe8c34ea8ad3d,112,504,2026-08-27,2026-08-27,539.83,539.83,539.83,,,2026-09-11 22:29:06
9bab26df064c4ca8a89f,101,504,2026-08-28,2026-08-28,70.18,70.18,70.18,,,2026-09-11 22:29:06
f7907d2b728446babbe3,114,504,2026-08-29,2026-08-29,2019.9,2019.9,2019.9,,,2026-09-11 22:29:06
3b14eb0415844437a428,108,504,2026-08-30,2026-08-30,1390.63,1390.63,1390.63,,,2026-09-11 22:29:06
a084e4746270469d87d4,118,504,2026-08-31,2026-08-31,4146.54,4146.54,4146.54,,,2026-09-11 22:29:06
8ef53c5755b24014ba0f,112,504,2026-09-01,2026-09-01,2339.09,2339.09,2339.09,,,2026-09-11 22:29:06
0883a1ae42f14d6da42d,109,504,2026-09-02,2026-09-02,2846.33,2846.33,2846.33,,,2026-09-11 22:29:06
945fc30ae3b245ab941e,118,504,2026-09-03,2026-09-03,1270.99,1270.99,1270.99,,,2026-09-11 22:29:06
d2f5e38da3c94bf49fe6,105,504,2026-09-04,2026-09-04,2766.22,2766.22,2766.22,,,2026-09-11 22:29:06
dfcf970e8bd24b2a9e7c,105,504,2026-09-05,2026-09-05,2172.31,2172.31,2172.31,,,2026-09-11 22:29:06
7eae66e1df444bd8912e,107,504,2026-09-06,2026-09-06,4029.6,4029.6,4029.6,,,2026-09-11 22:29:06
e9999032ff544f28955e,111,504,2026-09-07,2026-09-07,4049.24,4049.24,4049.24,,,2026-09-11 22:29:06
776ae898a69342aaa92b,105,504,2026-09-08,2026-09-08,4979.98,4979.98,4979.98,,,2026-09-11 22:29:06
65b00f0abe604bdb8367,105,504,2026-09-09,2026-09-09,119.03,119.03,119.03,,,2026-09-11 22:29:06
5cd65e98437e47b3b042,111,505,2026-08-11,2026-08-11,902.91,902.91,902.91,,,2026-09-11 22:29:06
41cabb25846b4665a226,106,505,2026-08-12,2026-08-12,1760.47,1760.47,1760.47,,,2026-09-11 22:29:06
25309b8c4f5443229d09,116,505,2026-08-13,2026-08-13,347.17,347.17,347.17,,,2026-09-11 22:29:06
b3aa138d46124513b40e,114,505,2026-08-14,2026-08-14,3866.97,3866.97,3866.97,,,2026-09-11 22:29:06
7376be84717f429f9552,106,505,2026-08-15,2026-08-15,900.17,900.17,900.17,,,2026-09-11 22:29:06
278c237aca0e4105b2cc,111,505,2026-08-16,2026-08-16,301.51,301.51,301.51,,,2026-09-11 22:29:06
4ce5c2e5844749039f51,110,505,2026-08-17,2026-08-17,998.26,998.26,998.26,,,2026-09-11 22:29:06
b6023592329f4fa9a97a,103,505,2026-08-18,2026-08-18,1760.64,1760.64,1760.64,,,2026-09-11 22:29:06
de3ee7824af748b4b8d6,103,505,2026-08-19,2026-08-19,3327.5,3327.5,3327.5,,,2026-09-11 22:29:06
4bdaf085cc014d96b3d6,118,505,2026-08-20,2026-08-20,257.28,257.28,257.28,,,2026-09-11 22:29:06
aa14d5590ad74f84ae79,119,505,2026-08-21,2026-08-21,639.48,639.48,639.48,,,2026-09-11 22:29:06
11cd6249c4584bb9a1a1,104,505,2026-08-22,2026-08-22,1458.25,1458.25,1458.25,,,2026-09-11 22:29:06
9bc5a3a728b143b2b73b,115,505,2026-08-23,2026-08-23,4150.28,4150.28,4150.28,,,2026-09-11 22:29:06
ce1e4dc6b95c4d86ab47,104,505,2026-08-24,2026-08-24,358.24,358.24,358.24,,,2026-09-11 22:29:06
a0e5fb19547749ae8fdd,109,505,2026-08-25,2026-08-25,1051.22,1051.22,1051.22,,,2026-09-11 22:29:06
8d980c652db745f4a271,103,505,2026-08-26,2026-08-26,2665.47,2665.47,2665.47,,,2026-09-11 22:29:06
48e0ca13667f4ebf8590,118,505,2026-08-27,2026-08-27,502.23,502.23,502.23,,,2026-09-11 22:29:06
8933e91e449c42729b9d,117,505,2026-08-28,2026-08-28,1128.54,1128.54,1128.54,,,2026-09-11 22:29:06
2d63a23a5db540ca9a28,120,505,2026-08-29,2026-08-29,41.66,41.66,41.66,,,2026-09-11 22:29:06
1b8e354014cd4045acc7,104,505,2026-08-30,2026-08-30,1972.48,1972.48,1972.48,,,2026-09-11 22:29:06
e1138cf6e4764e3db60e,113,505,2026-08-31,2026-08-31,800.51,800.51,800.51,,,2026-09-11 22:29:06
9270d700a96c4901b323,101,505,2026-09-01,2026-09-01,2203.82,2203.82,2203.82,,,2026-09-11 22:29:06
8746801390c34942b8d6,112,505,2026-09-02,2026-09-02,3571.84,3571.84,3571.84,,,2026-09-11 22:29:06
a94d42cde8c6454690c7,108,505,2026-09-03,2026-09-03,320.89,320.89,320.89,,,2026-09-11 22:29:06
3f514825a6674329b527,107,505,2026-09-04,2026-09-04,1438.65,1438.65,1438.65,,,2026-09-11 22:29:06
967c2ee270d24b1c8850,109,505,2026-09-05,2026-09-05,8.22,8.22,8.22,,,2026-09-11 22:29:06
b56fb22beddf46e6a0cb,111,505,2026-09-06,2026-09-06,40.71,40.71,40.71,,,2026-09-11 22:29:06
8afa68460da24f53976c,105,505,2026-09-07,2026-09-07,45.16,45.16,45.16,,,2026-09-11 22:29:06
2f47ceea15324c4e8554,115,505,2026-09-08,2026-09-08,538.3,538.3,538.3,,,2026-09-11 22:29:06
9f8a0591ffbe46fc9c14,109,505,2026-09-09,2026-09-09,375.55,375.55,375.55,,,2026-09-11 22:29:06
b11d7e1ab9104b0a9877,113,505,2026-08-11,2026-08-11,880.08,880.08,880.08,,,2026-09-11 22:29:06
